id,dias_viaje,presupuesto,intereses,origen_turista,idioma,grupo,region_preferida,destino_principal,temporada,instruction,input,output
30,5,lujo,aventura,Lima,español,pareja,sierra,Valle Sagrado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja pareja, 5 días, presupuesto lujo, intereses: aventura, región preferida: sierra, destino: Valle Sagrado, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
31,5,lujo,gastronomía,Lima,español,adultos mayores,selva,Puerto Maldonado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja adultos mayores, 5 días, presupuesto lujo, intereses: gastronomía, región preferida: selva, destino: Puerto Maldonado, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
32,5,lujo,gastronomía,Lima,español,solo,costa,Paracas,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja solo, 5 días, presupuesto lujo, intereses: gastronomía, región preferida: costa, destino: Paracas, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de gastronomía.
Día 5: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
33,7,bajo,cultura,Lima,español,pareja,costa,Líneas de Nazca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja pareja, 7 días, presupuesto bajo, intereses: cultura, región preferida: costa, destino: Líneas de Nazca, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de cultura.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
34,7,bajo,cultura,Lima,español,solo,sierra,Cusco,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja solo, 7 días, presupuesto bajo, intereses: cultura, región preferida: sierra, destino: Cusco, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de cultura.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
35,7,bajo,aventura,Lima,español,adultos mayores,selva,Puerto Maldonado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja adultos mayores, 7 días, presupuesto bajo, intereses: aventura, región preferida: selva, destino: Puerto Maldonado, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.
Día 6: Día libre para explorar según intereses de aventura.
Día 7: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
36,7,bajo,aventura,Lima,español,pareja,sierra,Huaraz,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja pareja, 7 días, presupuesto bajo, intereses: aventura, región preferida: sierra, destino: Huaraz, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Huaraz. Aclimatación en la ciudad.
Día 2: Laguna 69: trekking de alta montaña.
Día 3: Chavín de Huántar: sitio arqueológico andino.
Día 4: Laguna Churup y Callejón de Huaylas.
Día 5: Día libre para explorar según intereses de aventura.
Día 6: Día libre para explorar según intereses de aventura.
Día 7: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
37,7,medio,naturaleza,Lima,español,grupo de amigos,costa,Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja grupo de amigos, 7 días, presupuesto medio, intereses: naturaleza, región preferida: costa, destino: Mancora, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.
Día 6: Día libre para explorar según intereses de naturaleza.
Día 7: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
38,7,medio,naturaleza,Lima,español,adultos mayores,costa,Paracas,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja adultos mayores, 7 días, presupuesto medio, intereses: naturaleza, región preferida: costa, destino: Paracas, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de naturaleza.
Día 5: Día libre para explorar según intereses de naturaleza.
Día 6: Día libre para explorar según intereses de naturaleza.
Día 7: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
39,7,medio,gastronomía,Lima,español,adultos mayores,sierra,Machu Picchu,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja adultos mayores, 7 días, presupuesto medio, intereses: gastronomía, región preferida: sierra, destino: Machu Picchu, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.
Día 6: Día libre en Cusco o excursión a la Montaña Arcoíris.
Día 7: Vuelo de regreso desde Cusco.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
40,7,medio,gastronomía,Lima,español,pareja,costa,Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja pareja, 7 días, presupuesto medio, intereses: gastronomía, región preferida: costa, destino: Mancora, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.
Día 6: Día libre para explorar según intereses de gastronomía.
Día 7: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
41,7,alto,aventura,Lima,español,solo,selva,Puerto Maldonado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Lima, viaja solo, 7 días, presupuesto alto, intereses: aventura, región preferida: selva, destino: Puerto Maldonado, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.
Día 6: Día libre para explorar según intereses de aventura.
Día 7: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
